29565848T,6554627521 6554627522 6554627523 6554627524
29565848F,6554627524 6554627523 6554627522 6554627521
29565849T,4592203645 38590145 4570230934 4592203643 4590750176 2337220244 38590151 1428539390
29565849F,1428539390 38590151 2337220244 4590750176 4592203643 4570230934 38590145 4592203645
29565850T,4592203645 38590145 4590776914 4590776917 1851819290 38590760
29565850F,38590760 1851819290 4590776917 4590776914 38590145 4592203645
29565851T,429566070 429567445 429567440 1479927846 429567420 4366094714 429567411 429567369 4366094715 429567394 5912905848 429567455 429566046
29565851F,429567455 429566046 429567496 429567514 1479927847 429567526 429567337 429567391 429567334 429566070 429567445
29565854T,297852547 297852575 297852438 297852577 297852573
29565854F,297852573 297852577 297852438 297852575 297852547
29565855T,1479927857 429566070 1479927849 1266471907 429567483 1266471894
29565855F,429567483 1266471894 561042884 3772732251 2291510493 1266477597 257488086 2291510494 561042883 3772732014 1266471920 429567501 429567405 429567349 1266471923 429567445 429566070 1479927857
29565856T,1479927857 429566070 429567445
29565856F,429567445 429566070 1479927857
29565857T,418514582 418514436 418979635
29565857F,418979635 418514436 418514582
29565858T,258022309 2336703809 418514278 418514618 418514317 418514437 418514342 418514595 418514577 418514193 418514233 418514226 418979673 418979661
29565858F,418979661 418979673 418514226 418514233 418514193 418514577 418514595 418514342 418514437 418514317 418514618 418514278 2336703809 258022309
29565859T,2336703809 258022309 241317180 2336703814 245027959
29565859F,245027959 2336703814 241317180 258022309 2336703809
29565861T,2336703804 2336703810 418979681 245028032
29565861F,245028032 418979681 2336703810 2336703804
29565862T,1479927857 429566070 429567445 429567440 1479927846 429567420 4366094714 429567411 429567369 4366094715 429567394 5912905848 429567455 429567359 1276660251 429566046
29565862F,1276660251 429566046 429567496 429567514 1479927847 429567526 429567337 429567391 429567334 429566070 1479927857
29565863T,38590023 38589976 6867906343 415416488 6867906344 38589980 38589923 38589926
29565863F,38589926 38589923 38589980 6867906344 415416488 6867906343 38589976 38590023
29565865T,262255984 262256040 2024113451 241293317 262256025
29565865F,262256025 241293317 2024113451 262256040 262255984
29565866T,262255984 262256040 955598104 262256039 262256038 955598106 262256022 262256021
29565866F,262256021 262256022 955598106 262256038 262256039 955598104 262256040 262255984
29565867T,266901021 418524063 418524045 418524059 418524024 418524049 418524041 418524037 418524033 418524030 418524048 3272052840 266901004 418524043
29565867F,418524043 266901004 3272052840 418524048 418524030 418524033 418524037 418524041 418524049 418524024 418524059 418524045 418524063 266901021
29565869T,430572634 430572574 430572848
29565869F,430572848 430572574 430572634
29565870T,430572574 430572634 430572836
29565870F,430572836 430572634 430572574
29565871T,430558860 430559879 430559383 430559778
29565871F,430559778 430559383 430559879 430558860
29565876T,262256084 2024029020 262256085
29565876F,262256085 2024029020 262256084
29565877T,3269856516 418514649 418514173 5593389041 3269856518 418514436 418514582
29565877F,418514582 418514436 3269856518 5593389041 418514173 418514649 3269856516
29565878T,3269856516 418514649 3269856517 418514376
29565878F,418514376 3269856517 418514649 3269856516
29565879T,38589970 38589960 38589955 38590000
29565879F,38590000 38589955 38589960 38589970
29565880T,262255984 262256040
29565880F,262256040 262255984
29565881T,297852467 297852413 297852414 6159223696 297852415 6159223695 297852465 297852462
29565881F,297852462 297852465 6159223695 297852415 6159223696 297852414 297852413 297852467
29565882T,361014054 3931487892 430572729
29565882F,430572729 3931487892 361014054
29565883T,262256008 262256002 2024028044 262255996 262255850
29565883F,262255850 262255996 2024028044 262256002 262256008
29565884T,1437155939 241293319 2024129484 955598259 262255883 262255846
29565884F,262255846 262255883 955598259 2024129484 241293319 1437155939
29565885T,1437155939 241293319 3072254601 1437155944 241293317 262256025
29565885F,262256025 241293317 1437155944 3072254601 241293319 1437155939
29565886T,2130336043 265861980 265861979
29565886F,265861979 265861980 2130336043
29565888T,2024028043 262255984 262256040
29565888F,262256040 262255984 2024028043
29565889T,297852576 297852442 297852561 297852462 297852465
29565889F,297852465 297852462 297852561 297852442 297852576
29565892T,4386473145 4386473143 4386473148 4386473156 4962805994 4386473833 4962805991 4962805989 4962805986 4962805985 6392077541 4957299154 4386473195 4964036005 4957299192 298212585 414129366 4957299225 3213430812
29565892F,4957299225 3213430812 3213430809 430572927 4962806058 6392077538 6383992953 4360097832 6383992951 6392077539 4386473150 4962805997 4386473153 4386473830 4386473156 4962805994 4386473152 4386473145 4386473143
29565894T,265861944 265861863 265861852
29565894F,265861852 265861863 265861944
29565895T,418514377 418514579 418514649 3269856516
29565895F,3269856516 418514649 418514579 418514377
29565896T,245027954 2336703808 258022309 2336703809
29565896F,2336703809 258022309 2336703808 245027954
29565897T,430559197 430558971 430559879 430558860
29565897F,430558860 430559879 430558971 430559197
29565898T,430559197 430558971 430559093 430559842 430559030
29565898F,430559030 430559842 430559093 430558971 430559197
29565901T,45775617 38589551 1428539081 38589546
29565901F,38589546 1428539081 38589551 45775617
29565903T,368146485 368146484 364277844 431008719
29565903F,431008719 364277844 368146484 368146485
29565904T,1478533289 429566101 265859865
29565904F,265859865 429566101 1478533289
29565905T,429566025 429566034 429566041 429566030 429566074 429566057 429566054 429566007 429566075 3951070266 1479927857 429566070
29565905F,429566070 1479927857 3951070266 429566075 429566007 429566054 429566057 429566074 429566030 429566041 429566034 429566025
29565906T,241319381 418524043 266901004
29565906F,266901004 418524043 241319381
29565910T,361369198 45775617 38589551
29565910F,38589551 45775617 361369198
29565912T,245028034 2336703807 245027954 2336703808
29565912F,2336703808 245027954 2336703807 245028034
29565913T,2336703807 245028034 2336703806 245028033
29565913F,245028033 2336703806 245028034 2336703807
29565914T,343284360 262255850 2024028042 262255984 2024028043
29565914F,2024028043 262255984 2024028042 262255850 343284360
29565915T,343284360 262255850 262255996
29565915F,262255996 262255850 343284360
29565917T,241302199 6569706153 2437317797 418552920 272062497
29565917F,272062497 418552920 2437317797 6569706153 241302199
29565918T,5868568261 267197395 297852957 297852958 297852959 297852960 267197398
29565918F,267197398 297852960 297852959 297852958 297852957 267197395 5868568261
29565919T,5868568261 267197395 297852973 267197396 4592274242 4592274244 267197398
29565919F,267197398 4592274244 4592274242 267197396 297852973 267197395 5868568261
29565920T,297852563 297852412 297852413 297852467
29565920F,297852467 297852413 297852412 297852563
29565922T,1426914886 1426914889 1426914892 1426914893 1426914898 1426914900 1426914901 1426914903
29565922F,1426914903 1426914901 1426914900 1426914898 1426914893 1426914892 1426914889 1426914886
29565923T,6392041668 361006887 4957299147 4957299152 6392077536 6383992954 4360097832 6383992953 6392077538 4962806058
29565923F,4962806058 6392077538 6383992953 4360097832 6383992954 6392077536 4957299152 4957299147 361006887 6392041668
29565925T,432738081 430572652 432738073 430572774 430572770 430572518 430572793 1146482233 430572520 430572599 430572854 430572418 430572788 430572499 430572550 430572543 430572455 430572759 430572733 430572440 430572742 430572785 6682413177 430572739 1146482332
29565925F,1146482332 430572739 6682413177 430572785 430572742 430572440 430572733 430572759 430572455 430572543 430572550 430572499 430572788 430572418 430572854 430572599 430572520 1146482233 430572793 430572518 430572770 430572774 432738073 430572652 432738081
29565926T,430572692 430572632 430572629 430572807 430572435 430572596 430572634 430572574
29565926F,430572574 430572634 430572596 430572435 430572807 430572629 430572632 430572692
29565927T,430572692 430572632 430572449 430572512
29565927F,430572512 430572449 430572632 430572692
29565928T,3739271898 430616380 3739271887 297985191 3739271910 3739271890 297985192 3739272104 297985193 360993053 430616428 3930903517
29565928F,3930903517 430616428 360993053 297985193 3739272104 297985192 3739271890 3739271910 297985191 3739271887 430616380 3739271898
29565929T,3739271898 430616380 3739272058 430616434 430616400
29565929F,430616400 430616434 3739272058 430616380 3739271898
29565930T,361006963 410776848 298210873
29565930F,298210873 410776848 361006963
29565931T,297852383 297852467 297852413
29565931F,297852413 297852467 297852383
29565932T,38589964 38589998 38589966 38589970 38589960
29565932F,38589960 38589970 38589966 38589998 38589964
29565933T,38589964 38589998 38590000
29565933F,38590000 38589998 38589964
29565935T,6409558620 297852558 297852547 297852575
29565935F,297852575 297852547 297852558 6409558620
29565936T,361006963 410776848 410776847 410776849
29565936F,410776849 410776847 410776848 361006963
29565940T,245027953 245028034 2336703807
29565940F,2336703807 245028034 245027953
29565941T,245028034 245027953 2336703804 2336703810
29565941F,2336703810 2336703804 245027953 245028034
29565943T,361369198 45775617
29565943F,45775617 361369198
29565944T,1266595428 265859882 2291715566 2291434364 6160593227 6160593229 6160593226 6160593233 6160593228 6160593232 265859881 6160593234 6160593230 6160593225 6160593231 1478533288 6150733261 6150733260 265859880 6150733263 6150733267 6150733265 6150733268 6150733266 6150733259 6150733264 6150733262 820464979
29565944F,820464979 6150733262 6150733264 6150733259 6150733266 6150733268 6150733265 6150733267 6150733263 265859880 6150733260 6150733261 1478533288 6160593231 6160593225 6160593230 6160593234 265859881 6160593232 6160593228 6160593233 6160593226 6160593229 6160593227 2291434364 2291715566 265859882 1266595428
29565948T,38589937 38589951 822479647 45775617 361369198
29565948F,361369198 45775617 822479647 38589951 38589937
29565949T,38589937 38589951 38589960 38589970
29565949F,38589970 38589960 38589951 38589937
29565950T,418514454 418514210 418514439 418514520 418514616 418514586 418514453 418514421 418514457 418514617 418514232 418514579 418514377
29565950F,418514377 418514579 418514232 418514617 418514457 418514421 418514453 418514586 418514616 418514520 418514439 418514210 418514454
29565951T,418514454 418514210 418514587 5593381676 418514157 418514619 5593381673 418514197 5593381668 418514632 5593381665
29565951F,5593381665 418514632 5593381668 418514197 5593381673 418514619 418514157 5593381676 418514587 418514210 418514454
29565952T,267197394 5868568259 5868568261 267197395
29565952F,267197395 5868568261 5868568259 267197394
29565953T,297852558 297852560 297852442 297852576
29565953F,297852576 297852442 297852560 297852558
29565955T,432738064 430572441 430572560 430572549 430572810 430572710 430572512 430572449
29565955F,430572449 430572512 430572710 430572810 430572549 430572560 430572441 432738064
29565956T,432738064 430572441 432738081 430572652
29565956F,430572652 432738081 430572441 432738064
29565958T,2356258228 241293322 2356258231 1437155934 241293320 1437155939 241293319
29565958F,241293319 1437155939 241293320 1437155934 2356258231 241293322 2356258228
29565959T,430559276 430558850 430559866
29565959F,430559866 430558850 430559276
29565960T,430561663 430561670 430561669
29565960F,430561669 430561670 430561663
29565961T,1426914866 429565979 1426914868 1426914876 1426914880 1426914883 1426914891 1426914894 296808696 1426914896
29565961F,1426914896 296808696 1426914894 1426914891 1426914883 1426914880 1426914876 1426914868 429565979 1426914866
29565962T,1426914866 429565979 1426914869 1426914877 1426914884 1426914887 1426914888 1426914890 1426914889 1426914886
29565962F,1426914886 1426914889 1426914890 1426914888 1426914887 1426914884 1426914877 1426914869 429565979 1426914866
29565964T,418979702 418979647 418524053 418524046 418524050 418524026 418524040 418524027 418524057 418524043 241319381
29565964F,241319381 418524043 418524057 418524027 418524040 418524026 418524050 418524046 418524053 418979647 418979702
29565965T,418979702 418979647 32496738 2336683908
29565965F,2336683908 32496738 418979647 418979702
29565966T,430558873 430559387 4504445650 430559108 430559129 430559124 6725252264 6944034657 430559962 430559508 430559563 430559280 430558971 430559197
29565966F,430559197 430558971 430559280 430559563 430559508 430559962 6944034657 6725252264 430559124 430559129 430559108 4504445650 430559387 430558873
29565968T,245027950 418514582 418514436
29565968F,418514436 418514582 245027950
29565969T,245027952 245027953 245028034
29565969F,245028034 245027953 245027952
29565970T,245027953 245027952 245027957 418979681
29565970F,418979681 245027957 245027952 245027953
29565971T,410774122 4282013543 410774083 1146465567 4360097819 4962806089 410774106 6392077532 361006872 361006874 6383992955 298211756
29565971F,298211756 6383992955 361006874 361006872 6392077532 410774106 4962806089 4360097819 1146465567 410774083 4282013543 410774122
29565972T,410774122 4282013543 410774083 1146465567 4360097819 6392077535 6225928396 4360097825 6225928394 6392077537 6383992952 4360097832 6383992954 6392077536 4957299152 4957299147 361006887 6392041668
29565972F,6392041668 361006887 4957299147 4957299152 6392077536 6383992954 4360097832 6383992952 6392077537 6225928394 4360097825 6225928396 6392077535 4360097819 1146465567 410774083 4282013543 410774122
29565973T,297854076 297854040 4592240830 4592240832 4592240834 297853992 4605446879
29565973F,4605446879 297853992 4592240834 4592240832 4592240830 297854040 297854076
29565974T,38589937 38589932 2024080931 38589964 38589998
29565974F,38589998 38589964 2024080931 38589932 38589937
29565975T,38589937 38589932 38589926 38589923
29565975F,38589923 38589926 38589932 38589937
29565977T,433609911 433609908 3725076748 1430438499 1430438500 1430438501 418553037
29565977F,418553037 1430438501 1430438500 1430438499 3725076748 433609908 433609911
29565978T,430559488 430559876 4504445652 430558873 430559387
29565978F,430559387 430558873 4504445652 430559876 430559488
29565979T,430559488 430559876 430561664 430561662 430561667 430561673 430561672 430561660 430561671 430561659 430561676 430561678 430561663 430561670
29565979F,430561670 430561663 430561678 430561676 430561659 430561671 430561660 430561672 430561673 430561667 430561662 430561664 430559876 430559488
29565980T,429566110 429566093 429566095
29565980F,429566095 429566093 429566110
29565983T,430572679 430572740 430572837 430572566 430572493 430572540 430572692 430572632
29565983F,430572632 430572692 430572540 430572493 430572566 430572837 430572740 430572679
29565985T,430558850 430559276 430559854 430559376 430558929 430560016 430559910 430559077 430559099 430559880 430559917 430559171 430559932 430559282 430558860 430559879
29565985F,430559879 430558860 430559282 430559932 430559171 430559917 430559880 430559099 430559077 430559910 430560016 430558929 430559376 430559854 430559276 430558850
29565987T,267197393 297852915 4301505566 297852916 297852932 297852580
29565987F,297852580 297852932 297852916 4301505566 297852915 267197393
29565988T,297852915 267197393 5868568260 5868568259 267197394
29565988F,267197394 5868568259 5868568260 267197393 297852915
29565991T,418514412 3269856521 418514582 245027950
29565991F,245027950 418514582 3269856521 418514412
29565992T,3269856521 418514412 3269856516 418514649
29565992F,418514649 3269856516 418514412 3269856521
29565993T,5350106087 245027950 3269856520 245027952 245027953
29565993F,245027953 245027952 3269856520 245027950 5350106087
29565994T,5350106087 245027950 418514582
29565994F,418514582 245027950 5350106087
29565997T,431399266 460008236 460008237 460008239 460008240 460008241 460008242 4590514798 297058375
29565997F,297058375 4590514798 460008242 460008241 460008240 460008239 460008237 460008236 431399266
29566000T,431399493 298046792 68872122
29566000F,68872122 298046792 431399493
29566005T,3843684484 343464424 297854077 297854076 297854040
29566005F,297854040 297854076 297854077 343464424 3843684484
29566008T,2291512841 417736966 2291715554 2130334656 417736936 417736954
29566008F,417736954 417736936 2130334656 2291715554 417736966 2291512841
29566011T,430572696 430572679 430572740
29566011F,430572740 430572679 430572696
29566012T,432738071 430572510 432738064 430572441
29566012F,430572441 432738064 430572510 432738071
29566013T,241317179 418979692 2336683910
29566013F,2336683910 418979692 241317179
29566018T,297852875 297852915 267197393
29566018F,267197393 297852915 297852875
29566019T,418514372 418514608 418514253 418514310 418514230 418514434 418514355 418514386 418514377 418514579
29566019F,418514579 418514377 418514386 418514355 418514434 418514230 418514310 418514253 418514608 418514372
29566020T,418514372 418514608 418514413
29566020F,418514413 418514608 418514372
29566021T,4430805683 297853063 3843684364 4592274219 297853160 297853191 297853060 267197394 5868568259
29566021F,5868568259 267197394 297853060 297853191 297853160 4592274219 3843684364 297853063 4430805683
29566023T,1479927832 429566032 1277980031 429566014
29566023F,429566014 1277980031 429566032 1479927832
29566024T,1479928324 265859656 4391186542 1478533261 429566110 1478533265
29566024F,1478533265 429566110 1478533261 4391186542 265859656 1479928324
29566025T,3533496004 418514625 418514473 418514411 418514241 418514593 418514271 418514412 3269856521
29566025F,3269856521 418514412 418514271 418514593 418514241 418514411 418514473 418514625 3533496004
29566026T,432738056 430572818 430572679 430572696
29566026F,430572696 430572679 430572818 432738056
29566027T,432738056 430572818 432738071 430572510
29566027F,430572510 432738071 430572818 432738056
29566028T,241293325 262255838 2356258228 241293322
29566028F,241293322 2356258228 262255838 241293325
29566029T,361006967 361006963 410776848
29566029F,410776848 361006963 361006967
29566030T,2024139976 262255846 262255847 778891971 262255849
29566030F,262255849 778891971 262255847 262255846 2024139976
29566031T,2024139976 262255846 262255883
29566031F,262255883 262255846 2024139976
29566032T,297853290 297853064 4592240827 3843684363 4430805683 297853063
29566032F,297853063 4430805683 3843684363 4592240827 297853064 297853290
29566033T,955598256 262255835 262255836 262255837 2024113439 262255838 241293325
29566033F,241293325 262255838 2024113439 262255837 262255836 262255835 955598256
29566037T,418986540 3533496003 418986539 418986538 418986537 418986536 418986535 418986534 3533496004 418514625
29566037F,418514625 3533496004 418986534 418986535 418986536 418986537 418986538 418986539 3533496003 418986540
29566039T,1485258547 265861619 2291715532 1479817284 265861618 1479817301 417737544 265861617
29566039F,265861617 417737544 1479817301 265861618 1479817284 2291715532 265861619 1485258547
29566040T,1485258547 265861619 1485258562 2291512839 265859731 2291512840 2291512841 417736966
29566040F,417736966 2291512841 2291512840 265859731 2291512839 1485258562 265861619 1485258547
29566041T,297852386 267197385 4288349735 297852385 6159223693 297852388 6159223692 297852383 297852467
29566041F,297852467 297852383 6159223692 297852388 6159223693 297852385 4288349735 267197385 297852386
29566042T,297853066 297853290 297853064
29566042F,297853064 297853290 297853066
29566043T,297853066 297853290 3843684361 297854040 297854076
29566043F,297854076 297854040 3843684361 297853290 297853066
29566044T,418513354 1024417421 5350093449 1024417420 5350093450 5350093451 5350093453 433605306
29566044F,433605306 5350093453 5350093451 5350093450 1024417420 5350093449 1024417421 418513354
29566045T,1024417421 418513354 418513334 418986696 4282497165 4282497166
29566045F,4282497166 4282497165 418986696 418513334 418513354 1024417421
29566046T,297852557 267197392 6409558614 6409558620 297852558
29566046F,297852558 6409558620 6409558614 267197392 297852557
29566049T,267197389 267197388 4288349734 297852459 297852458 297852457 297852464 297852560 297852558
29566049F,297852558 297852560 297852464 297852457 297852458 297852459 4288349734 267197388 267197389
29566052T,262255842 262255841 262255840 262255839 2024129481 262255838 2356258228 241293322
29566052F,241293322 2356258228 262255838 2024129481 262255839 262255840 262255841 262255842
29566053T,262255842 262255841 262255840 262255839 2024129481 262255838 241293325
29566053F,241293325 262255838 2024129481 262255839 262255840 262255841 262255842
29566057T,429566089 429566099 429566112 429566106 429566105 429566091 429566103 429566114 1478533265 429566110
29566057F,429566110 1478533265 429566114 429566103 429566091 429566105 429566106 429566112 429566099 429566089
29566058T,2260916342 418514510 2260916614 418514145 418514341 2789306039 2789306042 1430424168 418514523 418514596
29566058F,418514596 418514523 1430424168 2789306042 2789306039 418514341 418514145 2260916614 418514510 2260916342
29566061T,262255841 262255842 262255843 262255844 262255845 262255846 2024139976
29566061F,2024139976 262255846 262255845 262255844 262255843 262255842 262255841
29566063T,38589947 38589937 38589951
29566063F,38589951 38589937 38589947
29566064T,38589947 38589937 38589932
29566064F,38589932 38589937 38589947
29566067T,267197062 267197063 2243540453 2243540456 2243540459
29566067F,2243540459 2243540456 2243540453 267197063 267197062
29566068T,267197063 267197062 267197061 368146485 368146484
29566068F,368146484 368146485 267197061 267197062 267197063
29566069T,343282851 343282961
29566069F,343282961 343282851
29566071T,339910425 2024139976 262255846
29566071F,262255846 2024139976 339910425
29566072T,6944012231 297853066 297853290
29566072F,297853290 297853066 6944012231
29566075T,2440692533 349333635 2440692535 2440692539 2440692541
29566075F,2440692541 2440692539 2440692537 2440692533 349333635
29566076T,2024038737 262255834 343282851 343282961
29566076F,343282961 343282851 262255834 2024038737
29566077T,418514372 418514574 418514367 418514142 418986540 3533496003
29566077F,3533496003 418986540 418514142 418514367 418514574 418514372
29566078T,418514574 418514372 418514608
29566078F,418514608 418514372 418514574
29566079T,429566059 429566028 429566008 429566077 429566004 429566056 429566029 429566032 1479927832
29566079F,1479927832 429566032 429566029 429566056 429566004 429566077 429566008 429566028 429566059
29566081T,297852507 297852499 297852498 297852609 297852603
29566081F,297852603 297852609 297852498 297852499 297852507
29566082T,297852507 297852499 267197383 6159223690 6159223691 267197384 267197385 297852386
29566082F,297852386 267197385 267197384 6159223691 6159223690 267197383 297852499 297852507
29566083T,349333634 349333636 3367399147 3367399146 349333637 7041659488 7041659489 7041654384 7041659487 1497736 7041659486 7041659485 2034931956 2034931955 2034931951 2034931957 1564512746 2034931954 2034931958 1564512736 1564512799 1564504387 1564504424 1595684840 1564504447 1590264484 1564504497 1590264497 1564504531 1590264500 1564504555 1564504571 1564504592 2034937048 32380612 390354480 2026665282 2026665309 5265648967 2026665391 32380178 2549081865 2026665406 2026665354 2549081861 2026665375 2026665364 2026665284 32380827 1276659889 32380826 32380825 340162508 340162509 32380824 772782911 772782912 772782913 772782914 772782916 772782917 772782919 1590264473 1590264472 1590264471 1564512796 1564512795 2026665275 1564512793 1497870 2026665318 1497875 1497880 2035323400 1381247840 2035323394 1498098 1561752547 1497897 21421661 21421663 1497891 1564517511 1339101912 2035323404 349333631 349333632 2035323392 349333633 349333634 6045163892 6045163889 2518125311 2440692533 349333635
29566083F,349333635 2440692533 2518125311 6045163889 6045163892 349333634 349333636
29566084T,349333634 349333636 3367399147 3367399146 349333637
29566084F,3367399146 349333637 7041659488 7041659489 7041654384 7041659487 1497736 7041659486 7041659485 2034931956 2034931955 2034931951 2034931957 1564512746 2034931954 2034931958 1564512736 1564512799 1564504387 1564504424 1595684840 1564504447 1590264484 1564504497 1590264497 1564504531 1590264500 1564504555 1564504571 1564504592 2034937048 32380612 390354480 2026665282 2026665309 5265648967 2026665391 32380178 2549081865 2026665406 2026665354 2549081861 2026665375 2026665364 2026665284 32380827 1276659889 32380826 32380825 340162508 340162509 32380824 772782911 772782912 772782913 772782914 772782916 772782917 772782919 1590264473 1590264472 1590264471 1564512796 1564512795 2026665275 1564512793 1497870 2026665318 1497875 1497880 2035323400 1381247840 2035323394 1498098 1561752547 1497897 21421661 21421663 1497891 1564517511 1339101912 2035323404 349333631 349333632 2035323392 349333633 349333634 6045163892 6045163893 6045163890 6045163889 6045163892 349333634 349333636
29566085T,430559735 430559197 430559724
29566085F,430559724 430559197 430559735
29566086T,430559735 430559197 430558971
29566086F,430558971 430559197 430559735
29566088T,2336683906 245028132 2336703805 245028034 2336703807
29566088F,2336703807 245028034 2336703805 245028132 2336683906
29566089T,432738063 430572678 432738056 430572818
29566089F,430572818 432738056 430572678 432738063
29566090T,3843684483 297853988 297853162 297853067 6944012231 297853066
29566090F,297853066 6944012231 297853067 297853162 297853988 3843684483
29566091T,3843684483 297853988 3843684484 343464424
29566091F,343464424 3843684484 297853988 3843684483
29566092T,418514580 418514611 418514372 418514574
29566092F,418514574 418514372 418514611 418514580
29566093T,418514580 418514611 418514501 418514597 418514614 5593383721 418514255 418514591 418514170 418514490 5593381712 418514403 5593381700 5593381708 5593381707 5593381695 5593381686 5593381689 418514426 418514212 5593381660 418514487 418514392 418514454 418514210
29566093F,418514210 418514454 418514392 418514487 5593381660 418514212 418514426 5593381689 5593381686 5593381695 5593381707 5593381708 5593381700 418514403 5593381712 418514490 418514170 418514591 418514255 5593383721 418514614 418514597 418514501 418514611 418514580
29566094T,241293327 241293326 241293325 262255838
29566094F,262255838 241293325 241293326 241293327
29566095T,430572681 432738063 430572678
29566095F,430572678 432738063 430572681
29566097T,262256347 38589941 415416486 2385973233 38589947 38589937
29566097F,38589937 38589947 2385973233 415416486 38589941 262256347
29566098T,262256347 38589941 2024081836 262255849 778891971
29566098F,778891971 262255849 2024081836 38589941 262256347
29566100T,297853441 297853759 2748374129 297853988 3843684483
29566100F,3843684483 297853988 2748374129 297853759 297853441
29566102T,2243540445 2243540443 2243540447 267197063 267197062
29566102F,267197062 267197063 2243540447 2243540443 2243540445
29566103T,349333631 349333632 2035323392 349333633 349333634 6045163892 6045163893 6045163890 6045163889 6045163892 349333634 349333636
29566103F,349333634 349333636 3367399147 3367399146 349333637 7041659488 7041659489 7041654384 7041659487 1497736 7041659486 7041659485 2034931956 2034931955 2034931951 2034931957 1564512746 2034931954 2034931958 1564512736 1564512799 1564504387 1564504424 1595684840 1564504447 1590264484 1564504497 1590264497 1564504531 1590264500 1564504555 1564504571 1564504592 2034937048 32380612 390354480 2026665282 2026665309 5265648967 2026665391 32380178 2549081865 2026665406 2026665354 2549081861 2026665375 2026665364 2026665284 32380827 1276659889 32380826 32380825 340162508 340162509 32380824 772782911 772782912 772782913 772782914 772782916 772782917 772782919 1590264473 1590264472 1590264471 1564512796 1564512795 2026665275 1564512793 1497870 2026665318 1497875 1497880 2035323400 1381247840 2035323394 1498098 1561752547 1497897 21421661 21421663 1497891 1564517511 1339101912 2035323404 349333631 349333632
29566104T,349333631 349333632 2035323392 349333633 349333634 6045163892 6045163893 6045163890 6045163889 6045163892 349333634 349333636 3367399147 3367399146 349333637
29566104F,3367399146 349333637 7041659488 7041659489 7041654384 7041659487 1497736 7041659486 7041659485 2034931956 2034931955 2034931951 2034931957 1564512746 2034931954 2034931958 1564512736 1564512799 1564504387 1564504424 1595684840 1564504447 1590264484 1564504497 1590264497 1564504531 1590264500 1564504555 1564504571 1564504592 2034937048 32380612 390354480 2026665282 2026665309 5265648967 2026665391 32380178 2549081865 2026665406 2026665354 2549081861 2026665375 2026665364 2026665284 32380827 1276659889 32380826 32380825 340162508 340162509 32380824 772782911 772782912 772782913 772782914 772782916 772782917 772782919 1590264473 1590264472 1590264471 1564512796 1564512795 2026665275 1564512793 1497870 2026665318 1497875 1497880 2035323400 1381247840 2035323394 1498098 1561752547 1497897 21421661 21421663 1497891 1564517511 1339101912 2035323404 349333631 349333632
29566105T,297853441 297853759
29566105F,297853759 297853441
29566108T,4367991496 245028131 2336683907 245028132 2336683906
29566108F,2336683906 245028132 2336683907 245028131 4367991496
29566109T,4367991496 245028131 2336703803 245027953 245028034
29566109F,245028034 245027953 2336703803 245028131 4367991496
29566110T,38590763 433609926 262264076 241299393
29566110F,262264076 241299393 38590763 433609926
29566112T,297853069 2748374123 297853441 297853759
29566112F,297853759 297853441 2748374123 297853069
29566113T,297853069 2748374123 2748374135
29566113F,2748374135 2748374123 297853069
29566114T,2984977167 267197063 267197062
29566114F,267197062 267197063 2984977167
29566115T,431399621 431399631 267197418 6159335739
29566115F,6159335739 267197418 431399631 431399621
29566116T,297853660 297854376 297853072 297853193 6944012232 297853070
29566116F,297853070 6944012232 297853193 297853072 297854376 297853660
29566117T,297853660 297854376 2748374125 297854375 297854374 297854373 297854387
29566117F,297854387 297854373 297854374 297854375 2748374125 297854376 297853660
29566118T,2748374123 297853069 297853070 6944012232
29566118F,6944012232 297853070 297853069 2748374123
29566119T,265861665 265861664 265861656 1266471899
29566119F,1266471899 265861656 265861664 265861665
29566120T,265861665 265861664 265861658 265861659 6152838812
29566120F,6152838812 265861659 265861658 265861664 265861665
29566121T,430572696 430572706 430572489 430572815 430572593 430572611
29566121F,430572611 430572593 430572815 430572489 430572706 430572696
29566122T,430572706 430572696 430572679
29566122F,430572679 430572696 430572706
29566123T,297852601 297852613 297852603 297852609
29566123F,297852609 297852603 297852613 297852601
29566125T,2336683905 245028035 2336683906 245028132
29566125F,245028132 2336683906 245028035 2336683905
29566126T,6159335744 6159335745 267197064 2984977161 2984977160 267197419 431399604 431399600 431399612 431399597 431399606 431399622 431399624 431399621 431399631 267197418 6159335739
29566126F,267197418 6159335739 6159335746 6159335740 6159335741 6159335742 6159335743 6159335744 6159335745
29566130T,2748374114 297853660 297854376
29566130F,297854376 297853660 2748374114
29566131T,265861635 2291715525 429566020 429566076 429566059 429566028
29566131F,429566028 429566059 429566076 429566020 2291715525 265861635
29566132T,2291715525 265861635 1485258527 265861605
29566132F,265861605 1485258527 265861635 2291715525
29566133T,778892046 262256347 38589941
29566133F,38589941 262256347 778892046
29566134T,418514205 418514465 418514283 418985293 418985294
29566134F,418985294 418985293 418514283 418514465 418514205
29566135T,245027931 245028130 245028131 4367991496
29566135F,4367991496 245028131 245028130 245027931
29566136T,245027931 245028130 245027952 245027953
29566136F,245027953 245027952 245028130 245027931
29566137T,418513110 418513104 418513325 418513133 418513336 418513234 418513361 418513270 418513326 1024417424 1024417430 418513354 1024417421
